name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-03,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 64,399",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-04,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 74,399",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-05,7:12 PM,-,-,-,0.005,0,"0.005 / 10,000","0.010 / 74,399",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-08,7:12 PM,-,-,-,0.005,0,"0.005 / 10,000","0.010 / 78,076",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-09,7:12 PM,-,-,-,0.005,0,"0.005 / 10,000","0.010 / 83,022",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-10,7:12 PM,-,-,-,0.005,0,"0.005 / 15,500","0.010 / 83,522",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-11,7:12 PM,-,-,-,0.005,0,"0.005 / 20,500","0.010 / 79,223",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-04-12,7:12 PM,-,-,-,0.005,0,"0.005 / 15,500","0.010 / 75,547",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-02-25,6:29 PM,-,-,-,0.005,0,"0.005 / 85,502","0.010 / 35,684",Ace Market,Telecommunications & Media,
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-02-26,7:11 PM,-,-,-,0.005,0,"0.005 / 70,502","0.010 / 34,684",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-02-27,7:11 PM,-,-,-,0.005,0,"0.005 / 75,502","0.010 / 37,984",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-02-28,7:11 PM,0.005,0.005,0.005,0.005,"1,100","0.005 / 65,801","0.010 / 35,584",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-03-01,7:11 PM,0.005,0.005,0.005,0.005,"3,000","0.005 / 67,801","0.010 / 44,084",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-03-04,7:11 PM,0.005,0.005,0.005,0.005,"2,801","0.005 / 45,500","0.010 / 45,084",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-03-05,7:11 PM,-,-,-,0.005,0,"0.005 / 46,000","0.010 / 45,084",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-03-06,7:11 PM,-,-,-,0.005,0,"0.005 / 42,100","0.010 / 44,084",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-03-07,7:11 PM,0.005,0.005,0.005,0.005,"1,000","0.005 / 42,000","0.010 / 49,344",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-03-08,7:11 PM,0.005,0.005,0.005,0.005,170,"0.005 / 37,831","0.010 / 44,344",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-03-11,7:11 PM,-,-,-,0.005,0,"0.005 / 46,831","0.010 / 44,344",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,2019-03-12,7:11 PM,0.005,0.005,0.005,0.005,"22,996","0.005 / 48,834","0.010 / 55,344",Ace Market,Telecommunications & Media,0.0
