name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-03-20,7:11 PM,-,-,-,1.173,0,"1.169 / 1,000","1.174 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-03-21,7:12 PM,-,-,-,1.173,0,"1.170 / 1,000","1.175 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-03-22,7:12 PM,-,-,-,1.173,0,"1.171 / 1,000","1.176 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-03-25,7:12 PM,-,-,-,1.173,0,"1.173 / 1,000","1.178 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-03-26,7:12 PM,1.179,1.179,1.179,1.179,43,"1.174 / 1,000",1.179 / 957,ETF,Exchange Traded Fund-Bond,0.005115089514066501
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-03-27,7:12 PM,-,-,-,1.179,0,"1.175 / 1,000","1.180 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-03-28,7:12 PM,-,-,-,1.179,0,"1.176 / 1,000","1.181 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-03-29,7:12 PM,-,-,-,1.179,0,1.179 / 40,"1.182 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-01,7:12 PM,1.182,1.182,1.182,1.182,100,"1.177 / 1,000",1.182 / 900,ETF,Exchange Traded Fund-Bond,0.002544529262086422
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-02,7:12 PM,1.182,1.182,1.182,1.182,58,"1.177 / 1,000",1.182 / 942,ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-03,7:12 PM,-,-,-,1.182,0,"1.177 / 1,000","1.182 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-04,7:12 PM,-,-,-,1.182,0,"1.177 / 1,000","1.182 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-05,7:12 PM,-,-,-,1.182,0,1.182 / 45,"1.184 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-08,7:12 PM,-,-,-,1.182,0,1.182 / 45,"1.185 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-09,7:12 PM,-,-,-,1.182,0,"1.180 / 1,000","1.185 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-10,7:12 PM,1.185,1.185,1.185,1.185,40,"1.180 / 1,000",1.185 / 960,ETF,Exchange Traded Fund-Bond,0.0025380710659899442
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-11,7:11 PM,1.185,1.185,1.185,1.185,3,"1.180 / 1,000",1.185 / 997,ETF,Exchange Traded Fund-Bond,0.0
ABF MALAYSIA BOND INDEX FUND,0800EA,2019-04-12,7:12 PM,-,-,-,1.185,0,"1.180 / 1,000","1.185 / 1,000",ETF,Exchange Traded Fund-Bond,0.0
CIMB FTSE ASEAN 40 MALAYSIA,0822EA,2019-02-25,6:29 PM,-,-,-,1.86,0,1.855 / 660,1.895 / 660,ETF,Exchange Traded Fund-Equity,
CIMB FTSE ASEAN 40 MALAYSIA,0822EA,2019-02-26,7:11 PM,1.875,1.875,1.875,1.875,10,1.860 / 330,1.875 / 390,ETF,Exchange Traded Fund-Equity,0.008064516129032206
CIMB FTSE ASEAN 40 MALAYSIA,0822EA,2019-02-27,7:11 PM,-,-,-,1.875,0,1.870 / 663,1.910 / 660,ETF,Exchange Traded Fund-Equity,0.0
